title,current_price,discount_percentage,main_url,image,product_code,global_product_id,group_key,color_description,simple_color,sub_title,merch_product_id,internal_pid,consumer_channel_id
Nike Impact 4,72.97$,23%,https://www.nike.com/t/impact-4-basketball-shoes-nmn08j/DM1124-011,https://static.nike.com/a/images/t_default/81a810e9-c5ee-4dd7-a54c-142dbed6b8bc/NIKE+AIR+MAX+IMPACT+4.png,DM1124-011,86c56e2a-2e5d-4d57-9adc-69a1d7e9ec19,nmn08j,Black/Wolf Grey/White,Black,Basketball Shoes,736b7d4b-5d2d-5008-81bd-e532115feb87,1015575920,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max Ishod,93.97$,14%,https://www.nike.com/t/air-max-ishod-mens-shoes-DwRtpQ/FB2393-400,https://static.nike.com/a/images/t_default/60699302-c943-47d2-9273-d42aad7fa1f3/NIKE+AIR+MAX+ISHOD.png,FB2393-400,5af2631b-73c9-4e63-be8f-934401439d14,DwRtpQ,Star Blue/White/Medium Soft Pink/Black,Blue,Men's Shoes,59c5bb9f-b925-5f81-ae54-8485bc09be12,1014600803,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Force 58,63.97$,20%,https://www.nike.com/t/sb-force-58-skate-shoes-Txk6xG/FQ7637-001,https://static.nike.com/a/images/t_default/b806c4d7-7f9e-4f8e-a585-8583044794c2/NIKE+SB+FORCE+58.png,FQ7637-001,b7ea8dcb-006a-4408-859a-af285c961ffd,Txk6xG,Platinum Tint/Wolf Grey/Summit White/Dark Team Red,Grey,Skate Shoes,18cab3bc-de06-5581-bec0-d8a1b9edd7f9,1015568856,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free Run 2018,70.97$,29%,https://www.nike.com/t/free-run-2018-mens-road-running-shoes-4VTnGqeZ/942836-100,https://static.nike.com/a/images/t_default/pdg9dvv1nliv7ydhck1r/NIKE+FREE+RN+2018.png,942836-100,10f9b617-27f8-3e06-aaf0-a30840029b6b,4VTnGqeZ,White/Black,White,Men's Road Running Shoes,20b4b03b-32fe-57b8-bb13-c43cac7c6c7c,12113353,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low Retro,79.97$,30%,https://www.nike.com/t/dunk-low-retro-mens-shoes-HQdywma4/DV0831-005,https://static.nike.com/a/images/t_default/4cc2a922-a57c-4092-a341-f3cd00a545fe/NIKE+DUNK+LOW+RETRO.png,DV0831-005,d3809293-dab1-4393-b03b-f8573ed4b269,HQdywma4,Black/Anthracite/Sesame,Black,Men's Shoes,1ff0fd9d-d57a-50b1-a2d5-bf8f00bd8a8b,1015582584,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low Retro Premium,93.97$,24%,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-x85Qd0DS/HF4867-739,https://static.nike.com/a/images/t_default/1862e226-312d-4f56-9ad8-c153fda12439/NIKE+DUNK+LOW+RETRO+PRM.png,HF4867-739,19340eb3-ba22-409c-9daf-e1f957d02089,x85Qd0DS,University Gold/Coconut Milk/Gum Light Brown/University Gold,Yellow,Men's Shoes,eac419cf-47a3-54b7-8db3-7edb3a6c6d5e,1015554008,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Flex Control 4,64.97$,7%,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-002,https://static.nike.com/a/images/t_default/b032abc3-ec58-4857-a216-81b36a9f8fdd/NIKE+FLEX+CONTROL+TR4.png,CD0197-002,c4d8291f-2480-3a2d-a1a2-127e5addd148,14Z62l,Black/Dark Smoke Grey/Smoke Grey/White,Black,Men's Workout Shoes,35c82d0a-aae9-5bd3-9f92-811fc9f18227,12784676,d9a5bc42-4b9c-4976-858a-f159cf99c647
Michigan Nike Air Max Solo,89.97$,18%,https://www.nike.com/t/michigan-air-max-solo-mens-shoes-RTB7l1/FZ4835-001,https://static.nike.com/a/images/t_default/13f452d2-fbe4-4f5f-8cf5-fb9b98ef85d3/AIR+MAX+SOLO+MICHIGAN.png,FZ4835-001,e5c46a3a-43c8-4111-a415-9a6b9dc8e8d6,RTB7l1,Black/Phantom/College Navy/Metallic Silver,Black,Men's Shoes,e1e6e023-ed1d-557c-acaa-0ab26d2e0740,1015599547,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Huarache Runner,119.97$,14%,https://www.nike.com/t/air-huarache-runner-mens-shoes-hkFLHQ/DZ3306-002,https://static.nike.com/a/images/t_default/8f84b5d6-6132-4e14-9e19-4853dbb327e0/NIKE+AIR+HUARACHE+RUNNER.png,DZ3306-002,250c6ec5-cf80-42fc-966b-992c25e50988,hkFLHQ,Black/Anthracite/Medium Ash,Black,Men's Shoes,f214daa2-c90c-5a81-b9db-e99714e562d3,1012311665,d9a5bc42-4b9c-4976-858a-f159cf99c647
Air Jordan I High G,117.97$,37%,https://www.nike.com/t/air-jordan-i-high-g-mens-golf-shoes-ZgQdl6/DQ0660-700,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/211d4d31-22dc-4792-aafd-70a6d32a4fdf/AIR+JORDAN+1+HIGH+G.png",DQ0660-700,31a715d2-5ab5-4f2f-b9b7-3a4ea6af3dd6,ZgQdl6,Pollen/White/Black,Yellow,Men's Golf Shoes,ae9585dc-6c7f-54a4-8f91-10a395bc0d69,1013927224,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pegasus Trail 5,112.97$,24%,https://www.nike.com/t/pegasus-trail-5-mens-trail-running-shoes-0ZrZ4D/DV3864-401,https://static.nike.com/a/images/t_default/8f3b0bbe-643d-411b-a377-ed0ee9dd40b0/NIKE+REACTX+PEGASUS+TRAIL+5.png,DV3864-401,b00c14bf-28c0-4a94-af46-cec7a5157d9e,0ZrZ4D,Armory Navy/Vivid Grape/Green Frost/Phantom,Blue,Men's Trail Running Shoes,f33a6917-5aaa-5114-b5e1-e0bee8b583ed,1015570882,d9a5bc42-4b9c-4976-858a-f159cf99c647
Alabama Nike Air Max Solo,89.97$,18%,https://www.nike.com/t/alabama-air-max-solo-mens-shoes-8TTK9B/FZ4832-001,https://static.nike.com/a/images/t_default/daa157d3-72c0-43f5-8808-33815d7708f9/AIR+MAX+SOLO+ALABAMA.png,FZ4832-001,b816f7a4-48a8-439a-90d1-dfb6d162c315,8TTK9B,Black/Phantom/Team Crimson/Metallic Silver,Black,Men's Shoes,81dd3a9d-d285-5fac-b6f1-6379de02152a,1015599536,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike HyperAce 3,125.0$,0%,https://www.nike.com/t/hyperace-3-volleyball-shoes-cHM7Tw/FQ7074-101,https://static.nike.com/a/images/t_default/f8f07653-092b-4779-8eea-e23e5a44bb2a/AIR+ZOOM+HYPERACE+3.png,FQ7074-101,a8acfb35-add8-4613-8c5d-3089e9badfb0,cHM7Tw,White/Photon Dust/Black,White,Volleyball Shoes,a3ed728e-21ed-5d0a-93d9-5f530aa65413,1014525764,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 Low Billie,97.97$,24%,https://www.nike.com/t/air-force-1-low-billie-mens-shoes-WQGnwJ/DZ3674-100,https://static.nike.com/a/images/t_default/c0284e00-447e-4bdd-b611-f8c17e9aa01a/NIKE+AIR+FORCE+1+SP.png,DZ3674-100,c58dc60f-96ad-4d19-9e9b-b5e50e8043fc,WQGnwJ,White/White/White,White,Men's Shoes,3c1c2a09-8ca2-5387-b4dd-b6a429721d33,1007488753,d9a5bc42-4b9c-4976-858a-f159cf99c647
Oregon Nike Air Max Solo,89.97$,18%,https://www.nike.com/t/oregon-air-max-solo-mens-shoes-Xrk81K/FZ4837-001,https://static.nike.com/a/images/t_default/927e5d82-2847-47c8-99e1-93929003a819/AIR+MAX+SOLO+OREGON.png,FZ4837-001,8aedb459-1e80-4a86-a8aa-b05c165fa448,Xrk81K,Black/Phantom/Apple Green/Metallic Silver,Black,Men's Shoes,a6e430ae-825d-5919-abd6-1927ab98d07d,1015599544,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low SE,106.97$,14%,https://www.nike.com/t/dunk-low-se-mens-shoes-TierrhUm/HQ1519-031,https://static.nike.com/a/images/t_default/fefeddda-7659-4259-84fa-295e2ed1017d/NIKE+DUNK+LOW+SE.png,HQ1519-031,aec29e08-b1ef-4439-ac13-bcc6487f4d9c,TierrhUm,Phantom/Gum Light Brown/Coconut Milk/Baltic Blue,Grey,Men's Shoes,821f47a6-2f45-58ae-8a22-85f673c9f57b,1015610445,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Blazer Low Pro GT,67.97$,20%,https://www.nike.com/t/sb-blazer-low-pro-gt-mens-shoes-XfFG5r/DV1226-300,https://static.nike.com/a/images/t_default/48d81644-fe36-487d-820a-402e85f3dd8b/BLAZER+LOW+PRO+GT.png,DV1226-300,fa92f999-85a0-4064-976e-dfb8839baed9,XfFG5r,Vintage Green/Vintage Green/Summit White/Black,Green,Men's Shoes,2085a577-4a1f-5b57-858d-25e1c13cdb3c,1015568325,d9a5bc42-4b9c-4976-858a-f159cf99c647
Ohio State Nike Air Max Solo,89.97$,18%,https://www.nike.com/t/ohio-state-air-max-solo-mens-shoes-qqrw8P/FZ4839-001,https://static.nike.com/a/images/t_default/f74efcd3-bee5-4f7e-865b-f432b1d665e7/AIR+MAX+SOLO+OHIO+STATE.png,FZ4839-001,8cca7fc4-bc9f-4eac-9821-a2c79a4b1742,qqrw8P,Black/Phantom/University Red/Metallic Silver,Black,Men's Shoes,ec6e4e5b-c336-5510-8864-6380c56f05ab,1015599523,d9a5bc42-4b9c-4976-858a-f159cf99c647
Tennessee Nike Air Max Solo,89.97$,18%,https://www.nike.com/t/tennessee-air-max-solo-mens-shoes-BWwVDD/FZ4841-001,https://static.nike.com/a/images/t_default/c0b4b8e4-c0ae-4404-958c-1a7a07861ea9/AIR+MAX+SOLO+TENNESSEE.png,FZ4841-001,9eca1a1e-5df6-4499-8649-2826aaa9a4e1,BWwVDD,Black/Phantom/Bright Ceramic/Metallic Silver,Black,Men's Shoes,df4a242e-85b8-5259-a483-d27856510d08,1015599561,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike V2K Run,84.97$,29%,https://www.nike.com/t/v2k-run-mens-shoes-DDV2HS/HJ4497-001,https://static.nike.com/a/images/t_default/5fbc4814-db2b-45f8-9419-25d0b33ae5c3/NIKE+V2K+RUN.png,HJ4497-001,1b7fdd4a-8038-4765-97e3-b3684bca440c,DDV2HS,Black/Anthracite/Dark Smoke Grey,Black,Men's Shoes,f1219f55-5e25-553e-b1ef-4b8597a21633,1015567567,d9a5bc42-4b9c-4976-858a-f159cf99c647
KD15,112.97$,24%,https://www.nike.com/t/kd15-basketball-shoes-10P3rj/DC1975-500,https://static.nike.com/a/images/t_default/54cf8fb6-5eb3-4147-aa44-4a11cc2668f4/KD15.png,DC1975-500,b9d143ed-f6c9-4725-8f78-c7c4bbdfbcb1,10P3rj,Psychic Purple/Midnight Navy/Ghost/Dark Marina Blue,Purple,Basketball Shoes,34f0edb9-95b0-5608-9325-1acad273016f,13937097,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Full Force Low,56.97$,40%,https://www.nike.com/t/full-force-low-mens-shoes-CCdZND/FB1362-102,https://static.nike.com/a/images/t_default/17bfffdc-2a8a-4187-86e7-a623c0469c86/NIKE+FULL+FORCE+LO.png,FB1362-102,9c704a91-3ca3-42d5-a20c-9fe38c814ab7,CCdZND,White/Black/Sail/Mystic Red,White,Men's Shoes,c636601b-6ec8-58bb-a935-7d592545c640,1013525809,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Penny 2 x Stüssy,150.97$,24%,https://www.nike.com/t/air-penny-2-x-stüssy-mens-shoes-Njttgc/DQ5674-001,https://static.nike.com/a/images/t_default/00867c76-61f6-48b0-84df-ce42eadbbefb/AIR+PENNY+II+SP.png,DQ5674-001,80c5d1cb-3252-4d84-a7b7-965bfc76f4f2,Njttgc,Black/Black/White,Black,Men's Shoes,6a62e9e2-0614-53fc-9013-5f3032366468,14103358,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Structure 25,98.97$,29%,https://www.nike.com/t/structure-25-mens-road-running-shoes-BTNKXc/DJ7883-008,https://static.nike.com/a/images/t_default/3f985458-0e6f-45cf-b006-e3ad10df6794/NIKE+AIR+ZOOM+STRUCTURE+25.png,DJ7883-008,5e7f627e-d95c-44aa-b951-00d93ca509cd,BTNKXc,Phantom/Sundial/Sail/Midnight Navy,Grey,Men's Road Running Shoes,5e37d6a5-9466-5af7-a8b6-af28fbfada7b,1015582642,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike React Phantom Run Flyknit 2,119.97$,20%,https://www.nike.com/t/react-phantom-run-flyknit-2-mens-road-running-shoes-7s5XTG/CJ0277-100,https://static.nike.com/a/images/t_default/i1-a395331a-6c4c-4e36-9230-4d9e90aa72a1/NIKE+REACT+PHANTOM+RUN+FK+2.png,CJ0277-100,8b9725f9-5e79-3309-b2cf-dfb2baa37335,7s5XTG,True White/Black/Pure Platinum/White,White,Men's Road Running Shoes,3363ab63-6102-5b7f-9355-6dfade340961,12849867,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Precision 7,54.97$,31%,https://www.nike.com/t/precision-7-mens-basketball-shoes-XTb73j/FN4322-100,https://static.nike.com/a/images/t_default/8aeca14e-e404-4322-92a0-a8ac720b076a/NIKE+PRECISION+VII.png,FN4322-100,8a800e76-c985-4327-9495-fa578a318292,XTb73j,White/Photon Dust/Light Smoke Grey,White,Men's Basketball Shoes,ac702e35-18bc-5cbf-ae60-335a42c9163e,1014928099,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Metcon 9 EasyOn,105.97$,29%,https://www.nike.com/t/metcon-9-easyon-mens-workout-shoes-0nCc2n/DZ2615-005,https://static.nike.com/a/images/t_default/79c21101-c296-421f-aee1-b9a15c51fdfc/M+NIKE+METCON+9+FLYEASE.png,DZ2615-005,c0b01511-6f95-4cd0-ab69-98034c5e41db,0nCc2n,Football Grey/Light Armory Blue/Ashen Slate/Sundial,Grey,Men's Workout Shoes,409c8e69-f8cc-5725-bd60-974c856d3f40,1014825600,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Diamond Elite Turf,89.97$,25%,https://www.nike.com/t/diamond-elite-turf-mens-baseball-shoes-p4mz9D/FV6100-001,https://static.nike.com/a/images/t_default/9d14a75b-e7f6-4ebe-9b93-08c06dcc41a7/AIR+ZOOM+DIAMOND+ELITE+TURF.png,FV6100-001,e9fff28f-2940-4088-8fd1-e5ae5b2c7fe5,p4mz9D,Black/Life Lime/Volt,Black,Men's Baseball Shoes,e39fd502-eaf4-52f0-bb1c-247cc6c5fd55,1015578214,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 '07 High,103.97$,20%,https://www.nike.com/t/air-force-1-07-high-mens-shoes-Gb0V3EYK/CT2303-100,https://static.nike.com/a/images/t_default/e3f21e81-57d9-4d30-a31d-a175d1ea1f19/AIR+FORCE+1+HIGH+%2707.png,CT2303-100,35a0eafe-832b-316e-9c5f-d531b1400fc7,Gb0V3EYK,White/Black,White,Men's Shoes,fa107c0a-54d4-5913-8807-02701f523375,13019521,d9a5bc42-4b9c-4976-858a-f159cf99c647
Jordan Retro 6 G,140.97$,38%,https://www.nike.com/t/jordan-retro-6-g-mens-golf-shoes-krngnN/DV1376-101,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cbd1a863-4011-47fc-bdd2-078605832cdf/JORDAN+RETRO+6+G.png",DV1376-101,b302368c-ccd1-4545-bbda-2cd4c9eea42e,krngnN,White/Varsity Red/Midnight Navy,White,Men's Golf Shoes,50119239-d34e-503d-be0b-caad7d08b868,1012740109,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Interact Run,59.97$,29%,https://www.nike.com/t/interact-run-mens-road-running-shoes-2pmmcR/FD2291-404,https://static.nike.com/a/images/t_default/1982b1d8-d43b-4917-93b7-0a9100815265/NIKE+INTERACT+RUN.png,FD2291-404,7f3036af-ac0c-4154-8e65-8143fab2861b,2pmmcR,Astronomy Blue/Hyper Crimson/Black/Pure Platinum,Blue,Men's Road Running Shoes,f1a5cb14-fdb7-53a5-8708-5d4af79cbf9b,1015588915,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Penny 2 QS,120.97$,39%,https://www.nike.com/t/air-penny-2-qs-mens-shoes-7CmVtz/FN4438-400,https://static.nike.com/a/images/t_default/310fd831-36e6-4a96-8556-12d2359fcc49/AIR+PENNY+II+QS.png,FN4438-400,bab163d5-abd4-4c97-8599-216aecd16b1f,7CmVtz,Atlantic Blue/Black/Metallic Silver/White,Blue,Men's Shoes,23e3541d-cdc3-522b-b718-c42597d5ea78,1012763003,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 Low Retro Premium,112.97$,24%,https://www.nike.com/t/air-force-1-low-retro-premium-mens-shoes-KLSWzR/AO1635-100,https://static.nike.com/a/images/t_default/oocwm7mrsqqvzm4tb8rk/AIR+FORCE+1+LOW+RETRO+PRM+QS.png,AO1635-100,f3fa3b49-8572-3945-9766-3360357ce589,KLSWzR,White/Dark Hazel/Black/Elemental Gold,White,Men's Shoes,68e421f5-fe9a-58b2-bb98-ed736be2332b,12676799,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike InfinityRN 4,111.97$,30%,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-hlqHFQ/DR2665-400,https://static.nike.com/a/images/t_default/da288469-9c3a-446b-9f9c-40c5e2caf6b8/NIKE+REACTX+INFINITY+RUN+4.png,DR2665-400,66fd3882-27f1-4003-85a9-ad3f98679545,hlqHFQ,College Navy/Black/Sail/Platinum Tint,Blue,Men's Road Running Shoes,a5b5ffdd-73e0-5d3d-b1e5-34f216928bdb,1012305995,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 1 Essential Premium,127.97$,14%,https://www.nike.com/t/air-max-1-essential-premium-mens-shoes-5pRnnD/HF1516-200,https://static.nike.com/a/images/t_default/c04b0d59-7f2b-4fbd-a0b2-a6f7df116cd8/NIKE+AIR+MAX+1+ESS+PRM.png,HF1516-200,bea21bf4-2a7d-4195-be69-ed7a9a7c113e,5pRnnD,Neutral Olive/Cargo Khaki/Cacao Wow/Black,Brown,Men's Shoes,0e0dd7a3-f906-5921-8047-fd9868d7ba26,1015583851,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Vertebrae,67.97$,20%,https://www.nike.com/t/sb-vertebrae-mens-shoes-BnRw3l/FD4691-002,https://static.nike.com/a/images/t_default/0422fada-73e7-40a5-98a3-ae034a74a0ba/NIKE+SB+VERTEBRAE.png,FD4691-002,cd662580-444d-40f8-a5ed-410adaed5168,BnRw3l,Platinum Tint/Wolf Grey/Summit White/Midnight Navy,Grey,Men's Shoes,2d65a74b-77e2-5670-a930-05f3c3bea74a,1015586729,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Ja 1 ""Vacation""",80.97$,32%,https://www.nike.com/t/ja-1-vacation-basketball-shoes-bCx2W3/DR8785-102,https://static.nike.com/a/images/t_default/4c13de7a-dfd4-43f8-8b06-5a9c4ed4af2b/JA+1.png,DR8785-102,35694e49-be39-4664-ba1f-8b320666d4fb,bCx2W3,Coconut Milk/Khaki/Black/Coconut Milk,White,Basketball Shoes,77fdc420-d216-5b72-b07f-fb9de89c59a4,1014965697,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike ACG Air Zoom Gaiadome GORE-TEX,172.97$,24%,https://www.nike.com/t/acg-air-zoom-gaiadome-gore-tex-shoes-JWxGVN/DD2858-300,https://static.nike.com/a/images/t_default/c2dbd920-7621-4355-b236-e3988c39837f/ACG+ZOOM+GAIADOME+GORETEX.png,DD2858-300,59f4d2ae-1f55-4242-8d5c-b5beab25c85c,JWxGVN,Vintage Green/Vintage Green/Anthracite/Bicoastal,Green,Shoes,e5b526c3-674f-5c74-b9dc-066fbbbf0416,1014177603,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Lunar Roam,105.97$,29%,https://www.nike.com/t/lunar-roam-mens-shoes-tG5Tgj/HF4901-100,https://static.nike.com/a/images/t_default/01ee0b9e-d38b-413b-9d58-39d8ae3d6b0a/NIKE+LUNAR+ROAM.png,HF4901-100,43528f78-5dd6-4814-9d35-6962726ff839,tG5Tgj,White/Bright Crimson/Hot Lava/Black,White,Men's Shoes,27ab0b85-5246-51a3-b837-7efd0512813f,1015554316,d9a5bc42-4b9c-4976-858a-f159cf99c647
Zion 3,77.97$,44%,https://www.nike.com/t/zion-3-basketball-shoes-F5GLDd/DR0675-002,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c43f59f4-656a-4307-a640-63843db8c0b0/JORDAN+ZION+3.png",DR0675-002,f07eab8f-f253-44d8-b70f-c74496523984,F5GLDd,Black/White/Pear/Light British Tan,Black,Basketball Shoes,5947035a-a90a-5d92-90a6-20e1ad2ee0fe,1014996792,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike InfinityRN 4 GORE-TEX,135.97$,24%,https://www.nike.com/t/infinityrn-4-gore-tex-mens-waterproof-road-running-shoes-cLhfhl/HQ0265-001,https://static.nike.com/a/images/t_default/80ab9794-f137-4750-9920-1002e26f0f62/NIKE+REACTX+INFINITY+RN+4+GTX.png,HQ0265-001,ae402316-ac29-4b43-b98d-b3f92ea0c7b7,cLhfhl,Black/Anthracite/Volt/White,Black,Men's Waterproof Road Running Shoes,46204a03-71c5-58f6-a37d-d9114be45105,1015628684,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free Run 5.0,75.97$,24%,https://www.nike.com/t/free-run-5-mens-road-running-shoes-Xp40hf/CZ1884-010,https://static.nike.com/a/images/t_default/076f12da-c8f4-4035-874b-5a26e1f2ceae/NIKE+FREE+RN+5.0+NEXT+NATURE.png,CZ1884-010,d54996f6-289e-4daa-973b-23793128454c,Xp40hf,Phantom/Sail/Black,Grey,Men's Road Running Shoes,09c5afe0-fc00-5d1e-81fe-a2fecde05e1a,13932459,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Nyjah 3,65.97$,40%,https://www.nike.com/t/sb-nyjah-3-skate-shoes-wk7V8x/DJ6130-100,https://static.nike.com/a/images/t_default/f47357be-c448-4753-9c96-185b423dc748/NIKE+SB+ZOOM+NYJAH+3.png,DJ6130-100,c983b086-c48e-4129-a93a-bebe3195d806,wk7V8x,White/Summit White/Hyper Pink/Black,White,Skate Shoes,2dce0d3a-8b68-511d-9cb2-a1bcd5bdc47d,14079479,d9a5bc42-4b9c-4976-858a-f159cf99c647
NOCTA Zoom Drive,123.97$,24%,https://www.nike.com/t/nocta-zoom-drive-mens-shoes-tLpC8l/DX5854-001,https://static.nike.com/a/images/t_default/7ebffcbc-0dc8-4b91-a1eb-f0e76de12dec/NIKE+AIR+ZOOM+DRIVE+SP.png,DX5854-001,eab1882c-fe76-4a58-bd6b-44d46c29ed50,tLpC8l,Black/White,Black,Men's Shoes,ee5f0332-e064-5dca-a35b-26b431bc8e86,1014326325,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Streakfly,144.97$,14%,https://www.nike.com/t/streakfly-road-racing-shoes-8rTxtR/DJ6566-700,https://static.nike.com/a/images/t_default/770a12bf-dcf3-4921-abfd-2aa7b9f7652a/NIKE+ZOOMX+STREAKFLY.png,DJ6566-700,212dfe81-c191-4268-9231-ae470a05e1a7,8rTxtR,Volt/Bright Crimson/Volt/Black,Yellow,Road Racing Shoes,5fea67a5-b4d1-54c5-94b3-31bb4b261f22,1014402194,d9a5bc42-4b9c-4976-858a-f159cf99c647
KD17,102.97$,31%,https://www.nike.com/t/kd17-basketball-shoes-t6HTr6/FV1307-002,https://static.nike.com/a/images/t_default/587645ab-2844-43dc-bce5-cd749508f547/KD17+TB.png,FV1307-002,eeac346c-69e4-462d-b275-a919a9025391,t6HTr6,Wolf Grey/White/Black,Grey,Basketball Shoes,7220f77c-a6f4-5d6c-a5c8-47ed6bdb7ee9,1015567066,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Hyperdunk 2017 Low,110.97$,14%,https://www.nike.com/t/hyperdunk-2017-low-basketball-shoes-2by1jP/897663-002,https://static.nike.com/a/images/t_default/0ae58a8c-e942-443b-b6e6-4f5bb7a639ac/HYPERDUNK+2017+LOW.png,897663-002,51947838-7cee-3a9b-974e-3cc022563df1,2by1jP,Cool Grey/Wolf Grey/White/Black,Grey,Basketball Shoes,c5f29ac5-8b6b-5dd9-ab0f-52a99b2c3a81,11599717,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike InfinityRN 4,120.97$,24%,https://www.nike.com/t/infinityrn-4-mens-road-running-shoes-extra-wide-hlqHFQ/FN0881-100,https://static.nike.com/a/images/t_default/053dd48a-5e4d-468c-9827-0763839ba5f6/NIKE+REACTX+INFINITY+RUN+4+W.png,FN0881-100,ff91cf3a-54a5-44c9-a2cc-6bd69472ccd9,hlqHFQ,White/White,White,Men's Road Running Shoes (Extra Wide),62174ac8-b9cf-5bc7-8541-98f52341fc56,1015445955,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Invincible 3,135.97$,24%,https://www.nike.com/t/invincible-3-mens-road-running-shoes-extra-wide-6MqQ72/FN1187-001,https://static.nike.com/a/images/t_default/9dcdc903-2860-4efa-81bd-ffffeb788e47/ZOOMX+INVINCIBLE+RUN+3+WIDE.png,FN1187-001,01836065-a789-4913-949d-d7995fc03cc5,6MqQ72,Black/Coconut Milk/Bright Crimson/White,Black,Men's Road Running Shoes (Extra Wide),07b3e4e9-72b0-56f7-9466-68fd157e62fb,1013490523,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Winflo 10,72.97$,30%,https://www.nike.com/t/wio-10-mens-road-running-shoes-mWSTws/DV4022-003,https://static.nike.com/a/images/t_default/77049a0c-3c99-4ca7-8264-4ea238435140/AIR+WINFLO+10.png,DV4022-003,99e60ce7-57c1-4786-a15c-26ba3c74b63d,mWSTws,Black/Black/White,Black,Men's Road Running Shoes,8b1c3dc1-7084-5976-89b9-0e72e731eea2,1010102715,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free RN NN,77.97$,29%,https://www.nike.com/t/free-rn-nn-mens-road-running-shoes-mtjPzd/FB1276-002,https://static.nike.com/a/images/t_default/9d19ad97-8e79-4627-ab0a-a53b69474f03/NIKE+FREE+RN+FK+NEXT+NATURE.png,FB1276-002,b9555b0b-94a8-40d6-9be8-f3cf3296d74d,mtjPzd,Black/Anthracite/White,Black,Men's Road Running Shoes,9f631ac9-90a9-56d9-aee1-d1e1215a7518,1012257123,d9a5bc42-4b9c-4976-858a-f159cf99c647
Jordan ADG 5,136.97$,29%,https://www.nike.com/t/jordan-adg-5-golf-shoes-wide-uDn0BKEF/FQ7874-100,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab1d2bc7-54f6-4e6f-8a2c-4ef1c8d0e0f9/JORDAN+ADG+5+W.png",FQ7874-100,1fa57e0c-e5cb-43c2-93f4-2d2772862635,uDn0BKEF,White/Emerald Rise/Grape Ice,White,Golf Shoes (Wide),e6cdade0-01fe-5e47-9f74-fd13e108fd6d,1014540481,d9a5bc42-4b9c-4976-858a-f159cf99c647
